TE_family,names,scores,logfoldchanges,pvals,pvals_adj,bulk_TE,bulk_baseMean,bulk_log2FoldChange,bulk_pvalue,bulk_padj,is_TE,bulk_lfcSE,bulk_stat,bulk_TE_family,bulk_TE_class,bulk_significance,new_bulk_TE,new_bulk_baseMean,new_bulk_log2FoldChange,new_bulk_lfcSE,new_bulk_stat,new_bulk_pvalue,new_bulk_padj,new_bulk_TE_class,new_bulk_significance,_merge
LTR47B3,,,,,,,,,,,,,,,,,LTR47B3:ERVL:LTR,120.021020706367,0.158376689992001,0.131562031573701,1.20381760677874,0.228660082962092,0.9962736297742,LTR47B3,Not significant,right_only
LTR47B2,,,,,,,,,,,,,,,,,LTR47B2:ERVL:LTR,193.536952998147,-0.184855813411333,0.096256578540988,-1.92044861985841,0.0548012572321513,0.9962736297742,LTR47B2,Not significant,right_only
LTR47B,,,,,,,,,,,,,,,,,LTR47B:ERVL:LTR,16.8311393180745,0.691546627725435,0.280412400104586,2.4661770573181,0.0136563811058728,0.9962736297742,LTR47B,Not significant,right_only
LTR49-int,LTR49-int:TE,5.890591,0.22428074,3.848161149399268e-09,4.953168451614347e-08,LTR49-int:ERV1:LTR,2626.88660492427,-0.0438494883467173,0.418419266715716,0.995278921297154,True,0.0541909205856367,-0.809166699381365,ERV1,LTR,Not Significant,LTR49-int:ERV1:LTR,2626.80391973777,-0.0439095333961587,0.0541424523173646,-0.811000084347417,0.417365622312547,0.9962736297742,LTR49-int,Not significant,both
LTR1B1,,,,,,,,,,,,,,,,,LTR1B1:ERV1:LTR,88.68381483187,0.148314821211288,0.1938341427553,0.765163552215484,0.44417416023912,0.9962736297742,LTR1B1,Not significant,right_only
LTR1D1,,,,,,,,,,,,,,,,,LTR1D1:ERV1:LTR,219.760707854814,0.0839994877632966,0.110839972521086,0.757844718405327,0.448543947977148,0.9962736297742,LTR1D1,Not significant,right_only
L4_A_Mam,,,,,,,,,,,,,,,,,L4_A_Mam:RTE-X:LINE,8436.72215246448,-0.0524740341082083,0.0381670404054316,-1.37485205954666,0.169177314537373,0.9962736297742,L4_A_Mam,Not significant,right_only
L1PB4,L1PB4:TE,9.24183,0.12468203,2.4231667483277166e-20,5.4308931111848995e-19,L1PB4:L1:LINE,4779.05059756216,-0.0162518946398615,0.830318370195373,0.995278921297154,True,0.075839502831331,-0.214293264501036,L1,LINE,Not Significant,L1PB4:L1:LINE,4778.79941285598,-0.0163409440186559,0.075799901515264,-0.215580016490724,0.829315134062686,0.9962736297742,L1PB4,Not significant,both
L1PB3,L1PB3:TE,8.695125,0.16685073,3.464492303868917e-18,7.1026818685389e-17,L1PB3:L1:LINE,2692.80746665089,-0.0082780465620243,0.919381560847078,0.995278921297154,True,0.081788559603534,-0.101212768658011,L1,LINE,Not Significant,L1PB3:L1:LINE,2692.70746605783,-0.0083404997128918,0.0818559023782085,-0.10189246554702,0.918842030459465,0.9962736297742,L1PB3,Not significant,both
L1PB2,L1PB2:TE,4.356735,0.08778738,1.3201687768615996e-05,0.0001225754482192,L1PB2:L1:LINE,1912.43235616878,-0.0140263006455832,0.834629077027066,0.995278921297154,True,0.0671859522539737,-0.208768353726111,L1,LINE,Not Significant,L1PB2:L1:LINE,1912.35665807969,-0.0140937169453574,0.0671383397358378,-0.209920546156049,0.833729685986888,0.9962736297742,L1PB2,Not significant,both
L1PB1,L1PB1:TE,11.158481,0.061522577,6.509479306100333e-29,1.8775662240388245e-27,L1PB1:L1:LINE,11687.1506518953,-0.0403469963730372,0.553363407334998,0.995278921297154,True,0.0680700380238445,-0.592727689661403,L1,LINE,Not Significant,L1PB1:L1:LINE,11686.6291792471,-0.0404312615689984,0.068033723094749,-0.594282654687158,0.552323077885555,0.9962736297742,L1PB1,Not significant,both
L1PB,L1PB:TE,14.707996,0.39908648,5.7278651826831465e-49,2.573258416525291e-47,L1PB:L1:LINE,1026.96242695485,-0.115502745240497,0.139684923445176,0.995278921297154,True,0.0782027449636963,-1.47696535836583,L1,LINE,Not Significant,L1PB:L1:LINE,1026.91627656007,-0.115610143173137,0.078140170630321,-1.47952253291185,0.13900071362593,0.9962736297742,L1PB,Not significant,both
L1PA8A,L1PA8A:TE,6.0754557,0.08549089,1.236362569646314e-09,1.6485748460834064e-08,L1PA8A:L1:LINE,2385.15858629938,0.0406765242412434,0.681069974581118,0.995278921297154,True,0.0989688046231198,0.411003491414719,L1,LINE,Not Significant,L1PA8A:L1:LINE,2385.06790541658,0.0406190352454542,0.0991315642201092,0.409748757270336,0.681990259487609,0.9962736297742,L1PA8A,Not significant,both
L1PBa,,,,,,,,,,,,,,,,,L1PBa:L1:LINE,1523.19266534467,0.0147119384812113,0.0586318086353847,0.250920768497879,0.801875367042012,0.9962736297742,L1PBa,Not significant,right_only
L1PA8,,,,,,,,,,,,,,,,,L1PA8:L1:LINE,5798.27527150914,0.0027667513114071,0.0689955581365569,0.0401004265510995,0.96801306173807,0.9962736297742,L1PA8,Not significant,right_only
L1PA6,L1PA6:TE,8.958444,0.06600991,3.292944762505791e-19,7.044089312249931e-18,L1PA6:L1:LINE,8159.90334955422,-0.0120137624846932,0.858234546213266,0.995278921297154,True,0.0672580355866552,-0.178621965091661,L1,LINE,Not Significant,L1PA6:L1:LINE,8159.54946676392,-0.0120905604105715,0.0672227309468853,-0.179858215223726,0.857263879595253,0.9962736297742,L1PA6,Not significant,both
L1PA5,L1PA5:TE,-5.423055,-0.07339321,5.8588854615172014e-08,6.801421496558496e-07,L1PA5:L1:LINE,13520.1800542767,-0.0074244921436935,0.901649890238674,0.995278921297154,True,0.0600796937976356,-0.123577396527706,L1,LINE,Not Significant,L1PA5:L1:LINE,13519.6227043113,-0.0074974333272544,0.0600187404237627,-0.124918205119247,0.900588305663545,0.9962736297742,L1PA5,Not significant,both
L1PA4,L1PA4:TE,3.0653114,-0.020824026,0.0021744351436295,0.0145108887652049,L1PA4:L1:LINE,14277.5717765911,-0.0072432217708313,0.914004828557857,0.995278921297154,True,0.0670740213709431,-0.10798848231827,L1,LINE,Not Significant,L1PA4:L1:LINE,14276.9620091831,-0.0073099648479788,0.067047132709907,-0.109027255193848,0.913180872671685,0.9962736297742,L1PA4,Not significant,both
L1PA3,L1PA3:TE,6.0545464,0.016841145,1.4081408860008352e-09,1.8709847183357693e-08,L1PA3:L1:LINE,14792.1353402931,0.0046473651991965,0.949214164703569,0.995278921297154,True,0.0729643462761014,0.0636936454088227,L1,LINE,Not Significant,L1PA3:L1:LINE,14791.5419814321,0.0045867184414143,0.0729890706829976,0.0628411678418972,0.949892983435871,0.9962736297742,L1PA3,Not significant,both
L1PA2,L1PA2:TE,-6.1705947,-0.10991155,6.803355623132264e-10,9.239713206201548e-09,L1PA2:L1:LINE,7135.36076989575,0.0225692100024476,0.764132970072177,0.995278921297154,True,0.0752161763096279,0.300057927825809,L1,LINE,Not Significant,L1PA2:L1:LINE,7135.05885370607,0.0225036333412513,0.0752376639401516,0.299100638732643,0.764863258941793,0.9962736297742,L1PA2,Not significant,both
L1PA17,L1PA17:TE,-5.784641,-0.083446965,7.266737193479828e-09,9.13432816185848e-08,L1PA17:L1:LINE,4099.1671659325,0.0081988211227538,0.896248664102586,0.995278921297154,True,0.0628736013025334,0.13040164636511,L1,LINE,Not Significant,L1PA17:L1:LINE,4098.99147304709,0.0081295739825349,0.0628024526360289,0.129446759502369,0.897004150159332,0.9962736297742,L1PA17,Not significant,both
L1PA7,,,,,,,,,,,,,,,,,L1PA7:L1:LINE,15243.2544416155,-0.0050600546555713,0.067235911866752,-0.0752582141757719,0.94000926741312,0.9962736297742,L1PA7,Not significant,right_only
L1PA16,L1PA16:TE,17.463667,0.13095066,2.709549255904745e-68,1.7216808221187551e-66,L1PA16:L1:LINE,10624.1269891415,-0.0470745862305941,0.514159490229951,0.995278921297154,True,0.0721588179649751,-0.652374686257242,L1,LINE,Not Significant,L1PA16:L1:LINE,10623.6441884279,-0.0471567093366514,0.0721433900683885,-0.653652528553886,0.513335693797518,0.9962736297742,L1PA16,Not significant,both
L1PBa1,L1PBa1:TE,9.8321295,0.31971103,8.186885396638339e-23,2.000462118666384e-21,L1PBa1:L1:LINE,406.026708877299,-0.011947097586531,0.892212969242664,0.995278921297154,True,0.0881675030847201,-0.135504547237218,L1,LINE,Not Significant,L1PBa1:L1:LINE,406.00622429611,-0.0120112459962295,0.0880367896026942,-0.136434393512481,0.891477885784986,0.9962736297742,L1PBa1,Not significant,both
L2,L2:TE,-2.6674564,-0.02116057,0.0076427796167882,0.0456758284713801,L2:L2:LINE,110144.282460146,0.0150390167798123,0.893190033488489,0.995278921297154,True,0.11200679645564,0.134268787749576,L2,LINE,Not Significant,L2:L2:LINE,110140.311635339,0.0149902084148244,0.112286895563173,0.133499179397927,0.893798613208056,0.9962736297742,L2,Not significant,both
LOR1-int,,,,,,,,,,,,,,,,,LOR1-int:ERV1:LTR,1300.85382210216,-0.0920106298378684,0.099759221713207,-0.922327061676416,0.356358002447669,0.9962736297742,LOR1-int,Not significant,right_only
L5,,,,,,,,,,,,,,,,,L5:RTE-X:LINE,701.937826231099,-0.127930390996708,0.0655695553620561,-1.95106387850755,0.0510494474528185,0.9962736297742,L5,Not significant,right_only
L4_C_Mam,,,,,,,,,,,,,,,,,L4_C_Mam:RTE-X:LINE,5882.31063075609,-0.0575073418846264,0.0479677701228979,-1.19887461387693,0.230576704189657,0.9962736297742,L4_C_Mam,Not significant,right_only
L4_B_Mam,,,,,,,,,,,,,,,,,L4_B_Mam:RTE-X:LINE,3594.28867761655,-0.0151702678095617,0.0392921828548932,-0.386088700278775,0.6994309781579,0.9962736297742,L4_B_Mam,Not significant,right_only
LTR1B0,,,,,,,,,,,,,,,,,LTR1B0:ERV1:LTR,97.7755424181945,-0.155497822634277,0.191704294091158,-0.811133748315183,0.417288866983117,0.9962736297742,LTR1B0,Not significant,right_only
L3b,,,,,,,,,,,,,,,,,L3b:CR1:LINE,6385.27727760236,-0.0393271536628044,0.0603840242428344,-0.651284079786571,0.514863123334622,0.9962736297742,L3b,Not significant,right_only
L1PBb,L1PBb:TE,4.511305,0.55475587,6.443003256450646e-06,6.178827787894835e-05,L1PBb:L1:LINE,292.714997662305,-0.129632503153336,0.422069613186299,0.995278921297154,True,0.161468252529727,-0.802835858581364,L1,LINE,Not Significant,L1PBb:L1:LINE,292.705746913212,-0.129735783114195,0.16182318160308,-0.801713214565336,0.422718869985816,0.9962736297742,L1PBb,Not significant,both
L3,,,,,,,,,,,,,,,,,L3:CR1:LINE,29338.3967333256,-0.0285896099323282,0.0366323313315901,-0.780447459746406,0.435127541829055,0.9962736297742,L3,Not significant,right_only
L2b,,,,,,,,,,,,,,,,,L2b:L2:LINE,123102.213508809,0.0376824510469055,0.0929190781977705,0.405540517381173,0.685080242022045,0.9962736297742,L2b,Not significant,right_only
L2a,,,,,,,,,,,,,,,,,L2a:L2:LINE,272035.865225626,0.0263138261230975,0.0971278424297686,0.270919496045889,0.786452949914095,0.9962736297742,L2a,Not significant,right_only
L2-3_Crp,,,,,,,,,,,,,,,,,L2-3_Crp:L2:LINE,3267.40020701942,0.0540216607525504,0.172608516976715,0.312972162085361,0.754301811886021,0.9962736297742,L2-3_Crp,Not significant,right_only
L2-3_AMi,,,,,,,,,,,,,,,,,L2-3_AMi:L2:LINE,14.8820273392316,0.117896437058813,0.318810857140528,0.369800571148195,0.711531089647464,0.9962736297742,L2-3_AMi,Not significant,right_only
L2-1_Crp,,,,,,,,,,,,,,,,,L2-1_Crp:L2:LINE,16.6178298184891,0.403058547388892,0.338076951644403,1.19220948197864,0.233179116407408,0.9962736297742,L2-1_Crp,Not significant,right_only
L2-1_AMi,,,,,,,,,,,,,,,,,L2-1_AMi:L2:LINE,1183.38112417606,0.0751723953104847,0.13407895673108,0.560657668758989,0.575030930005784,0.9962736297742,L2-1_AMi,Not significant,right_only
L2c,L2c:TE,-3.045771,-0.021738386,0.0023208467376098,0.0153912287508522,L2c:L2:LINE,218262.610655511,0.0194973643528951,0.822902610794661,0.995278921297154,True,0.0871144285713826,0.223813261162801,L2,LINE,Not Significant,L2c:L2:LINE,218254.916960789,0.019449120189839,0.08725312775325,0.222904561597388,0.823609786064413,0.9962736297742,L2c,Not significant,both
LOR1a,,,,,,,,,,,,,,,,,LOR1a:ERV1:LTR,793.378870721716,0.0636327664995354,0.0964627984775365,0.659661211408393,0.509471263639167,0.9962736297742,LOR1a,Not significant,right_only
L1PA15-16,L1PA15-16:TE,8.045169,0.21874239,8.612654298504209e-16,1.5978600305033574e-14,L1PA15-16:L1:LINE,746.993028465222,0.0565368138123115,0.435718040691763,0.995278921297154,True,0.0725347716425138,0.779444293158488,L1,LINE,Not Significant,L1PA15-16:L1:LINE,746.96020964891,0.0564726464236523,0.0724200815578091,0.779792637744728,0.435512940551338,0.9962736297742,L1PA15-16,Not significant,both
L1PA14,L1PA14:TE,9.897964,0.19568905,4.248392829788855e-23,1.0474605947440857e-21,L1PA14:L1:LINE,2627.58758867549,-0.0624387988220225,0.341303030831416,0.995278921297154,True,0.0656149707000657,-0.951593792633668,L1,LINE,Not Significant,L1PA14:L1:LINE,2627.47528029259,-0.0625217738576701,0.0655472807039409,-0.953842374332259,0.340163436424284,0.9962736297742,L1PA14,Not significant,both
L1MEh,L1MEh:TE,11.9985695,0.31789908,3.6149063075855597e-33,1.1770965230171615e-31,L1MEh:L1:LINE,1010.99325467291,-0.0337889516100756,0.620284864722592,0.995278921297154,True,0.0681989693443125,-0.495446660483784,L1,LINE,Not Significant,L1MEh:L1:LINE,1010.94421484981,-0.0338809242754308,0.0680470665549934,-0.497904259370966,0.618551525017902,0.9962736297742,L1MEh,Not significant,both
L1MEg2,L1MEg2:TE,6.1568904,0.4540607,7.41870446725541e-10,1.0052712478059574e-08,L1MEg2:L1:LINE,332.142243074904,-0.0978781459582184,0.286064929524936,0.995278921297154,True,0.0917498208104711,-1.06679386503007,L1,LINE,Not Significant,L1MEg2:L1:LINE,332.128828470456,-0.0979614219760491,0.0916463387533717,-1.06890709774748,0.285111533383372,0.9962736297742,L1MEg2,Not significant,both
L1MEg1,L1MEg1:TE,9.148304,0.48448458,5.783457785787961e-20,1.2734199542260597e-18,L1MEg1:L1:LINE,483.846972932353,-0.087159531106969,0.315582382301579,0.995278921297154,True,0.0868488434385972,-1.00357733800556,L1,LINE,Not Significant,L1MEg1:L1:LINE,483.825710150457,-0.0872451307092687,0.0867632940343278,-1.00555346221353,0.314630419879019,0.9962736297742,L1MEg1,Not significant,both
L1MEg,L1MEg:TE,22.215256,0.18304339,2.4458885238023296e-109,2.838269481964441e-107,L1MEg:L1:LINE,7637.68625672563,-0.0386563797276319,0.557366700508809,0.995278921297154,True,0.0658813754498013,-0.586757326538915,L1,LINE,Not Significant,L1MEg:L1:LINE,7637.34507309049,-0.0387379811815532,0.0658260640368051,-0.588490011492921,0.55620343635492,0.9962736297742,L1MEg,Not significant,both
L1MEf,L1MEf:TE,29.749475,0.2930893,1.7614524567974368e-194,7.154115349871212e-192,L1MEf:L1:LINE,8208.92459768814,-0.0584981388162085,0.374200669380819,0.995278921297154,True,0.0658294008367215,-0.888632405470362,L1,LINE,Not Significant,L1MEf:L1:LINE,8208.52587296748,-0.0585811118958761,0.0657475470643604,-0.891000721875312,0.372928782964926,0.9962736297742,L1MEf,Not significant,both
L1MEd,L1MEd:TE,37.74169,0.2946882,0.0,0.0,L1MEd:L1:LINE,11271.8286009307,-0.110988921154182,0.121918751991054,0.995278921297154,True,0.071755291123531,-1.54676985371167,L1,LINE,Not Significant,L1MEd:L1:LINE,11271.2857161501,-0.111084489969579,0.0717173297344989,-1.54892116564879,0.121400672237944,0.9962736297742,L1MEd,Not significant,both
L1MEi,L1MEi:TE,16.184559,0.28589356,6.481278143398221e-59,3.509816479276279e-57,L1MEi:L1:LINE,1926.5293421037,-0.0201417739898912,0.796319421397354,0.995278921297154,True,0.0780346047318379,-0.258113359567943,L1,LINE,Not Significant,L1MEi:L1:LINE,1926.44449169761,-0.020225498969012,0.0780277657967409,-0.259208997752141,0.795473989103321,0.9962736297742,L1MEi,Not significant,both
L1MEc,L1MEc:TE,28.352425,0.2026927,7.813181890553867e-177,2.4981402310701754e-174,L1MEc:L1:LINE,11723.3527264204,-0.0674279000367323,0.37464454344229,0.995278921297154,True,0.0759488214359686,-0.887807062201483,L1,LINE,Not Significant,L1MEc:L1:LINE,11722.7480904666,-0.0675282859456472,0.0759235584148119,-0.889424670755066,0.373774890964164,0.9962736297742,L1MEc,Not significant,both
L1ME5,L1ME5:TE,8.6632805,0.22927481,4.583806398819546e-18,9.333760251796848e-17,L1ME5:L1:LINE,1461.17138810638,0.0025165528025163,0.970716240840898,0.995278921297154,True,0.0685522552415962,0.0367099928900573,L1,LINE,Not Significant,L1ME5:L1:LINE,1461.11226844347,0.0024419870613107,0.0684894569712678,0.0356549339022379,0.97155750521943,0.9962736297742,L1ME5,Not significant,both
L1ME4c,L1ME4c:TE,11.215979,0.22752795,3.403992859194015e-29,9.923084906214947e-28,L1ME4c:L1:LINE,7229.28819114153,-0.032950055730373,0.534441923143571,0.995278921297154,True,0.0530391985914098,-0.621239698288156,L1,LINE,Not Significant,L1ME4c:L1:LINE,7228.99906254828,-0.0330075798129941,0.0529387358959289,-0.623505251010961,0.53295255267759,0.9962736297742,L1ME4c,Not significant,both
L1ME4b,L1ME4b:TE,7.2629666,0.09167615,3.786912142325238e-13,6.226238754791304e-12,L1ME4b:L1:LINE,16140.0233039649,-0.0584506171421766,0.229711006102152,0.995278921297154,True,0.0486640917619818,-1.20110362745618,L1,LINE,Not Significant,L1ME4b:L1:LINE,16139.2776991444,-0.0585321899903262,0.0484747606976025,-1.20747764708865,0.227248248407338,0.9962736297742,L1ME4b,Not significant,both
L1ME4a,L1ME4a:TE,12.493517,0.13820583,8.099298798607024e-36,2.7819934330529604e-34,L1ME4a:L1:LINE,27980.06193939,-0.0460271957011437,0.359730630972143,0.995278921297154,True,0.0502546967877941,-0.915878487845594,L1,LINE,Not Significant,L1ME4a:L1:LINE,27978.8328697016,-0.0461059470560485,0.0501051546014068,-0.920183710095847,0.35747676547873,0.9962736297742,L1ME4a,Not significant,both
L1ME3G,L1ME3G:TE,12.559539,0.19866355,3.523798979625904e-36,1.2187316263826992e-34,L1ME3G:L1:LINE,12950.8854715014,-0.0422839609983705,0.405867635013829,0.995278921297154,True,0.0508717392619513,-0.831187641936908,L1,LINE,Not Significant,L1ME3G:L1:LINE,12950.3490436372,-0.0423391241743018,0.0507502527629021,-0.834264301541592,0.404132063574621,0.9962736297742,L1ME3G,Not significant,both
L1ME3F,L1ME3F:TE,13.115579,0.24019344,2.6812667023279337e-39,9.899934980155537e-38,L1ME3F:L1:LINE,3173.11813216031,-0.039830163875744,0.54814475914771,0.995278921297154,True,0.0663236410720461,-0.600542479754349,L1,LINE,Not Significant,L1ME3F:L1:LINE,3172.97158437263,-0.0399228310415901,0.0662419014470678,-0.602682443732256,0.546719963006507,0.9962736297742,L1ME3F,Not significant,both
L1MEb,L1MEb:TE,7.2731605,0.20003177,3.51172386877184e-13,5.7959835736374325e-12,L1MEb:L1:LINE,947.363641223394,-0.0197353077728729,0.775876893652897,0.995278921297154,True,0.0693205845409279,-0.284696211140874,L1,LINE,Not Significant,L1MEb:L1:LINE,947.31952006123,-0.0198510598017575,0.0691848728538187,-0.286927748551348,0.774167643131988,0.9962736297742,L1MEb,Not significant,both
L1PA15,L1PA15:TE,18.602102,0.20918198,3.0895047364051533e-77,2.2374714422326967e-75,L1PA15:L1:LINE,5620.09869582514,-0.0096398659260023,0.892236322106391,0.995278921297154,True,0.0711560457223876,-0.135475008878541,L1,LINE,Not Significant,L1PA15:L1:LINE,5619.87135071418,-0.009710244124715,0.0711585175659619,-0.136459336940429,0.891458168214276,0.9962736297742,L1PA15,Not significant,both
L1MEj,L1MEj:TE,8.643122,0.20857269,5.469772998234222e-18,1.1107704558238483e-16,L1MEj:L1:LINE,1007.38798859991,-0.0122475899127044,0.849420978316425,0.995278921297154,True,0.0645094603055896,-0.189857268293457,L1,LINE,Not Significant,L1MEj:L1:LINE,1007.34371696272,-0.0123399964136697,0.0643613486495285,-0.191729922889988,0.847953765726998,0.9962736297742,L1MEj,Not significant,both
L1P1,L1P1:TE,10.518179,0.20370758,7.123734699310297e-26,1.8947243043165573e-24,L1P1:L1:LINE,2503.17901247998,-0.0669568945309326,0.362450470413376,0.995278921297154,True,0.0735219906775174,-0.910705680217764,L1,LINE,Not Significant,L1P1:L1:LINE,2503.07024260323,-0.0670174920877013,0.0735142773328241,-0.911625530701885,0.361965877879902,0.9962736297742,L1P1,Not significant,both
L1PA13,L1PA13:TE,9.256281,0.09147409,2.116766667060696e-20,4.754814811547773e-19,L1PA13:L1:LINE,5976.09071521107,-0.0343705537446189,0.599674774050677,0.995278921297154,True,0.06548415334339,-0.524868261858474,L1,LINE,Not Significant,L1PA13:L1:LINE,5975.84177501679,-0.0344419773017731,0.0654438271251182,-0.526283055480932,0.598691554296188,0.9962736297742,L1PA13,Not significant,both
L1PA12,L1PA12:TE,9.232245,0.20243205,2.6501735661971726e-20,5.922004946621267e-19,L1PA12:L1:LINE,1101.7511636363,0.0634343434624886,0.347125015108035,0.995278921297154,True,0.0674703929364799,0.940180436213094,L1,LINE,Not Significant,L1PA12:L1:LINE,1101.71746032391,0.0633694477828971,0.0674492264375897,0.939513336621177,0.347467248147934,0.9962736297742,L1PA12,Not significant,both
L1PA11,,,,,,,,,,,,,,,,,L1PA11:L1:LINE,4417.9266245211,-0.0029344478632404,0.0699736593867772,-0.041936464220348,0.966549347711071,0.9962736297742,L1PA11,Not significant,right_only
L1PA10,L1PA10:TE,-3.1617815,-0.06267748,0.0015680718342244,0.0107402914716537,L1PA10:L1:LINE,5293.22736691228,0.014841762152393,0.827828240407459,0.995278921297154,True,0.0682418254950483,0.217487765673413,L1,LINE,Not Significant,L1PA10:L1:LINE,5292.98423568523,0.0147597904206201,0.0681910847086095,0.216447508991694,0.828638937023279,0.9962736297742,L1PA10,Not significant,both
L1P5,,,,,,,,,,,,,,,,,L1P5:L1:LINE,208.14584597078,0.180515180133776,0.0932988416024504,1.93480623160314,0.0530140781167395,0.9962736297742,L1P5,Not significant,right_only
L1P4e,,,,,,,,,,,,,,,,,L1P4e:L1:LINE,134.706347287954,0.21354302957619,0.149571527751689,1.4276983914392,0.153378689374351,0.9962736297742,L1P4e,Not significant,right_only
L1P,,,,,,,,,,,,,,,,,L1P:L1:LINE,25.1131483521693,-0.165231489622347,0.249582858920866,-0.66203059912354,0.507951611528546,0.9962736297742,L1P,Not significant,right_only
L1P4d,L1P4d:TE,7.3195624,0.63077956,2.4878059382017133e-13,4.128713830626863e-12,L1P4d:L1:LINE,90.2555709352381,0.0680731980205887,0.693245539341111,0.995278921297154,True,0.172575554564595,0.394454464842,L1,LINE,Not Significant,L1P4d:L1:LINE,90.2520270969859,0.068009119750217,0.172578822863761,0.39407569608877,0.693525153887452,0.9962736297742,L1P4d,Not significant,both
